player_0_name,player_1_name,player_0_team,player_1_team,player_0_selected,player_1_selected,player_0_first,player_1_first,winner_name
あたか,まぐね,"['オーガポン(かまど)', 'ウーラオス(れんげき)', 'テツノワダチ', 'ミライドン', 'オーロンゲ', 'リキキリン']","['ランドロス(けしん)', 'アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ザシアン(けんのおう)']","['オーガポン(かまど)', 'ミライドン', 'ウーラオス(れんげき)']","['ガチグマ(アカツキ)', 'ランドロス(けしん)']",ウーラオス(れんげき),ランドロス(けしん),まぐね
赤司 征十郎,ローライト,"['バドレックス(こくば)', 'テツノワダチ', 'フワライド', 'ハバタクカミ', 'ブリムオン', 'ドーブル']","['ディンルー', 'パオジアン', 'カイリュー', 'ルナアーラ', 'ハバタクカミ', 'ドヒドイデ']","['バドレックス(こくば)', 'ブリムオン', 'テツノワダチ']","['カイリュー', 'ドヒドイデ']",ブリムオン,カイリュー,ローライト
れんぴょろ,バイオレット,"['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ギラティナ(オリジン)', 'ハッサム', 'ハバタクカミ', 'バンギラス']","['パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ハッサム', 'ルナアーラ', 'オーガポン(いしずえ)']","['ハッサム', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)']","['カイリュー', 'ウーラオス(いちげき)', 'ルナアーラ']",ハッサム,ルナアーラ,バイオレット
すんみ,あやかな,"['アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ザシアン(けんのおう)']","['ガチグマ(アカツキ)', 'ウーラオス(れんげき)', 'カイリュー', 'ミミッキュ', 'イーユイ', 'ネクロズマ(たそがれ)']","['ザシアン(けんのおう)', 'パオジアン', 'アシレーヌ']","['イーユイ', 'ミミッキュ', 'ウーラオス(れんげき)']",パオジアン,ミミッキュ,すんみ
わたぼう,よざくら,"['コライドン', 'カイリュー', 'ハッサム', 'キョジオーン', 'ザシアン(けんのおう)', 'ハバタクカミ']","['グライオン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'ガオガエン', 'アーマーガア']","['ハバタクカミ', 'キョジオーン', 'カイリュー']","['カイリュー', 'バドレックス(こくば)', 'アーマーガア']",ハバタクカミ,カイリュー,よざくら
バイオレット,バイオレット,"['パオジアン', 'ウーラオス(いちげき)', 'カイリュー', 'ハッサム', 'ルナアーラ', 'オーガポン(いしずえ)']","['グライオン', 'オーガポン(かまど)', 'バドレックス(こくば)', 'カイリュー', 'ママンボウ', 'ハッサム']","['パオジアン', 'ルナアーラ']","['ハッサム', 'ママンボウ', 'オーガポン(かまど)']",ルナアーラ,ママンボウ,バイオレット
あやかな,たくや,"['ガチグマ(アカツキ)', 'ウーラオス(れんげき)', 'カイリュー', 'ミミッキュ', 'イーユイ', 'ネクロズマ(たそがれ)']","['ディンルー', 'オオニューラ', 'コライドン', 'カイリュー', 'サーフゴー', 'ハバタクカミ']","['ガチグマ(アカツキ)', 'ウーラオス(れんげき)', 'ネクロズマ(たそがれ)']","['カイリュー', 'コライドン', 'オオニューラ']",ガチグマ(アカツキ),オオニューラ,たくや
運だけの春日(CHT),あたか,"['パオジアン', 'バドレックス(こくば)', 'ラグラージ', 'ウーラオス(れんげき)', 'カイリュー', 'ハバタクカミ']","['オーガポン(かまど)', 'ウーラオス(れんげき)', 'テツノワダチ', 'ミライドン', 'オーロンゲ', 'リキキリン']","['パオジアン', 'ウーラオス(れんげき)']","['オーガポン(かまど)', 'オーロンゲ', 'テツノワダチ']",ウーラオス(れんげき),オーガポン(かまど),運だけの春日(CHT)
マゼンタ,テリオン,"['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['ディンルー', 'イイネイヌ', 'フワライド', 'ミライドン', 'アーマーガア', 'ドヒドイデ']","['ガチグマ(アカツキ)', 'ザマゼンタ(たてのおう)', 'トドロクツキ']","['アーマーガア', 'ミライドン', 'ディンルー']",ガチグマ(アカツキ),ディンルー,テリオン
すいぜい,オルテンシア,"['コライドン', 'イーユイ', 'ヘイラッシャ', 'ハバタクカミ', 'ガチグマ', 'テツノカイナ']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ヘイラッシャ', 'オーガポン(いしずえ)', 'ドオー', 'テラパゴス(テラスタル)']","['ハバタクカミ', 'コライドン', 'テツノカイナ']","['オーガポン(いしずえ)', 'ヘイラッシャ']",テツノカイナ,ヘイラッシャ,オルテンシア
まぐね,すずめ,"['ランドロス(けしん)', 'アシレーヌ', 'ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ザシアン(けんのおう)']","['グライオン', 'クレベース', 'アローラベトベトン', 'ムゲンダイナ', 'ラッキー', 'ヘイラッシャ']","['ザシアン(けんのおう)', 'パオジアン', 'ランドロス(けしん)']","['グライオン', 'ムゲンダイナ', 'ヘイラッシャ']",ランドロス(けしん),ムゲンダイナ,まぐね
青き此方,運だけの春日(CHT),"['ディンルー', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'キョジオーン', 'ミライドン', 'オーロンゲ']","['パオジアン', 'バドレックス(こくば)', 'ラグラージ', 'ウーラオス(れんげき)', 'カイリュー', 'ハバタクカミ']","['ディンルー', 'ウーラオス(れんげき)', 'キョジオーン']","['パオジアン', 'バドレックス(こくば)', 'ラグラージ']",ディンルー,パオジアン,運だけの春日(CHT)
マゼンタ,ルナ,"['ザマゼンタ(たてのおう)', 'ガチグマ(アカツキ)', 'カイリュー', 'ママンボウ', 'テツノブジン', 'トドロクツキ']","['パオジアン', 'ランドロス(れいじゅう)', 'コライドン', 'イーユイ', 'ハバタクカミ', 'ガチグマ']","['カイリュー', 'トドロクツキ']","['イーユイ', 'パオジアン', 'ハバタクカミ']",トドロクツキ,イーユイ,マゼンタ
AQ,カミホ,"['ゴリランダー', 'パオジアン', 'カイオーガ', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハバタクカミ']","['ランドロス(れいじゅう)', 'ヒートロトム', 'ウーラオス(れんげき)', 'ハッサム', 'ミライドン', 'テツノカイナ']","['ハバタクカミ', 'カイオーガ', 'ウーラオス(れんげき)']","['ランドロス(れいじゅう)', 'ウーラオス(れんげき)']",ウーラオス(れんげき),ランドロス(れいじゅう),カミホ
ゆんた。,コバルト,"['ゴリランダー', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'パオジアン', 'ランドロス(れいじゅう)']","['バドレックス(こくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ヘイラッシャ', 'パーモット', 'バンギラス']","['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ディンルー']","['バドレックス(こくば)', 'ミミッキュ', 'ウーラオス(れんげき)']",ランドロス(れいじゅう),ミミッキュ,ゆんた。
わたぼう,スカーレット,"['コライドン', 'カイリュー', 'ハッサム', 'キョジオーン', 'ザシアン(けんのおう)', 'ハバタクカミ']","['クレベース', 'アローラベトベトン', 'ホウオウ', 'ガラルマタドガス', 'ヘイラッシャ', 'ドオー']","['ザシアン(けんのおう)', 'コライドン', 'キョジオーン']","['クレベース', 'ホウオウ', 'ガラルマタドガス']",キョジオーン,ガラルマタドガス,わたぼう
たくや,青き此方,"['ディンルー', 'オオニューラ', 'コライドン', 'カイリュー', 'サーフゴー', 'ハバタクカミ']","['ディンルー', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'キョジオーン', 'ミライドン', 'オーロンゲ']","['ハバタクカミ', 'コライドン', 'カイリュー']","['ミライドン', 'ランドロス(れいじゅう)', 'キョジオーン']",コライドン,ミライドン,青き此方
かりょうてん,アキ,"['ゴリランダー', 'カイオーガ', 'パオジアン', 'ランドロス(れいじゅう)', 'ガオガエン', 'ハバタクカミ']","['ゴリランダー', 'カイオーガ', 'パオジアン', 'ランドロス(れいじゅう)', 'モルペコ(まんぷく)', 'ブリジュラス']","['ハバタクカミ', 'パオジアン']","['パオジアン', 'ゴリランダー', 'ブリジュラス']",パオジアン,ゴリランダー,かりょうてん
あたか,中野二乃(CHS),"['オーガポン(かまど)', 'ウーラオス(れんげき)', 'テツノワダチ', 'ミライドン', 'オーロンゲ', 'リキキリン']","['カバルドン', 'イーユイ', 'カイリュー', 'マスカーニャ', 'ザシアン(けんのおう)', 'ハバタクカミ']","['オーガポン(かまど)', 'オーロンゲ', 'リキキリン']","['ハバタクカミ', 'カバルドン', 'マスカーニャ']",オーロンゲ,ハバタクカミ,中野二乃(CHS)
atコ,いくまろ,"['タケルライコ', 'バドレックス(はくば)', 'ウーラオス(れんげき)', 'ミミッキュ', 'ドオー', 'イーユイ']","['ゴリランダー', 'パオジアン', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'カイリュー', 'キョジオーン']","['タケルライコ', 'ウーラオス(れんげき)', 'ドオー']","['バドレックス(こくば)', 'キョジオーン']",ウーラオス(れんげき),キョジオーン,いくまろ
德・健・财,アキ,"['キラフロル', 'カイリュー', 'ママンボウ', 'ミミッキュ', 'テラパゴス(テラスタル)', 'ガチグマ']","['ゴリランダー', 'カイオーガ', 'パオジアン', 'ランドロス(れいじゅう)', 'モルペコ(まんぷく)', 'ブリジュラス']","['カイリュー', 'ミミッキュ', 'ガチグマ']","['パオジアン', 'ランドロス(れいじゅう)', 'ブリジュラス']",カイリュー,ブリジュラス,アキ
くろっきー,バイオレット,"['オーガポン(かまど)', 'バドレックス(こくば)', 'ウーラオス(れんげき)', 'ブリジュラス', 'ハバタクカミ', 'オーロンゲ']","['バドレックス(こくば)', 'テツノワダチ', 'エルフーン', 'ハバタクカミ', 'ブリムオン', 'ドーブル']","['ハバタクカミ', 'バドレックス(こくば)', 'オーロンゲ']","['ハバタクカミ', 'バドレックス(こくば)', 'ドーブル']",バドレックス(こくば),ドーブル,くろっきー
ゆんた。,AQ,"['ゴリランダー', 'ディンルー', 'オーガポン(かまど)', 'バドレックス(こくば)', 'パオジアン', 'ランドロス(れいじゅう)']","['ゴリランダー', 'パオジアン', 'カイオーガ', 'ウーラオス(れんげき)', 'テツノワダチ', 'ハバタクカミ']","['ゴリランダー', 'ランドロス(れいじゅう)', 'バドレックス(こくば)']","['カイオーガ', 'テツノワダチ']",ランドロス(れいじゅう),カイオーガ,AQ
株式投資の王,NONO,"['ラティアス', 'キノガッサ', 'ガチグマ(アカツキ)', 'バドレックス(はくば)', 'ウーラオス(れんげき)', 'ハバタクカミ']","['ラティアス', 'ウーラオス(いちげき)', 'ハッサム', 'ミミッキュ', 'マシマシラ', 'テラパゴス(テラスタル)']","['ハバタクカミ', 'ウーラオス(れんげき)']","['ハッサム', 'ミミッキュ', 'マシマシラ']",ウーラオス(れんげき),マシマシラ,株式投資の王
スミレ,ルナ,"['ゴリランダー', 'バドレックス(こくば)', 'カイリュー', 'ミミッキュ', 'ガチグマ', 'パーモット']","['パオジアン', 'ランドロス(れいじゅう)', 'コライドン', 'イーユイ', 'ハバタクカミ', 'ガチグマ']","['ゴリランダー', 'パーモット', 'バドレックス(こくば)']",['パオジアン'],パーモット,パオジアン,ルナ
中野二乃(CHS),sh,"['カバルドン', 'イーユイ', 'カイリュー', 'マスカーニャ', 'ザシアン(けんのおう)', 'ハバタクカミ']","['オーガポン(かまど)', 'テツノワダチ', 'カイリュー', 'ヘイラッシャ', 'ミライドン', 'オーロンゲ']","['ハバタクカミ', 'マスカーニャ']","['カイリュー', 'オーガポン(かまど)', 'テツノワダチ']",ハバタクカミ,オーガポン(かまど),中野二乃(CHS)
daa,あいくま,"['ウガツホムラ', 'イダイナキバ', 'ハッサム', 'ミミッキュ', 'ハバタクカミ', 'テラパゴス(テラスタル)']","['オーガポン(かまど)', 'バドレックス(こくば)', 'ラグラージ', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'カイリュー']","['ハッサム', 'ミミッキュ']","['カイリュー', 'バドレックス(こくば)', 'ラグラージ']",ハッサム,バドレックス(こくば),daa
なつめ,ひあ,"['ガチグマ(アカツキ)', 'パオジアン', 'カイリュー', 'ブリジュラス', 'ザシアン(けんのおう)', 'ハバタクカミ']","['オオニューラ', 'パオジアン', 'ランドロス(れいじゅう)', 'ハッサム', 'ハバタクカミ', 'ミライドン']","['ザシアン(けんのおう)', 'ハバタクカミ', 'ブリジュラス']","['ハバタクカミ', 'ハッサム', 'オオニューラ']",ブリジュラス,ハバタクカミ,なつめ
うみはる,ショウガ,"['バドレックス(こくば)', 'ランドロス(れいじゅう)', 'ウーラオス(れんげき)', 'ランターン', 'ハッサム', 'オニシズクモ']","['ディンルー', 'パオジアン', 'ムゲンダイナ', 'イッカネズミ', 'ハバタクカミ', 'ポットデス']",['バドレックス(こくば)'],"['ハバタクカミ', 'ポットデス', 'ムゲンダイナ']",バドレックス(こくば),ハバタクカミ,うみはる
